from_area,from_name,to_area,to_name,period,trips
9021302000449000,Strömsby vsk.,9021302000548000,Vårdö skola,total,0.8963
9021302000125000,Godbyvägen 1285,9021302000412000,Slottsvägen vsk.,total,0.8907
9021302000630000,Kalmarnäs vändplan,9021302000662000,"Centrum, Nygatan",total,0.8905
9021302000209000,Kattby södra,9021302000308000,"Mariehamn, Bussplan",total,0.8902
9021302000189000,Jomala skola,9021302000216000,Klemetsby,total,0.884
9021302000207000,Kattby,9021302000189000,Jomala skola,total,0.8813
9021302000308000,"Mariehamn, Bussplan",9021302000427000,Sportkila,total,0.8743
9021302000392000,Savoy,9021302000308000,"Mariehamn, Bussplan",total,0.8697
9021302000362000,Prästgården,9021302000535000,Vessingsboda,total,0.8648
9021302000659000,Norragatan,9021302000193000,Järsö,total,0.8625
9021302000189000,Jomala skola,9021302000207000,Kattby,total,0.8583
9021302000123000,Godbyhallen vsk.,9021302000326000,Nabbenvägen vsk.,total,0.8559
9021302000662000,"Centrum, Nygatan",9021302000429000,Torget,total,0.8522
9021302000292000,Lönnhagsvägen,9021302000308000,"Mariehamn, Bussplan",total,0.8493
9021302000659000,Norragatan,9021302000334000,Nåtö by vsk.,total,0.8486
9021302000137000,Granö vändplan,9021302000608000,Övernäs skola,total,0.8486
9021302000662000,"Centrum, Nygatan",9021302000421000,Solberget södra,total,0.8474
9021302000308000,"Mariehamn, Bussplan",9021302000209000,Kattby södra,total,0.844
9021302000123000,Godbyhallen vsk.,9021302000508000,Torrbolstad,total,0.8418
9021302000125000,Godbyvägen 1285,9021302000427000,Sportkila,total,0.8394
9021302000308000,"Mariehamn, Bussplan",9021302000255000,Kvarnbo,total,0.8368
9021302000251000,Kungsö vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.8335
9021302000306000,Mariavägen vsk.,9021302000668000,Jomala skola södra,total,0.8323
9021302000187000,Jomala kyrka,9021302000308000,"Mariehamn, Bussplan",total,0.8255
9021302000332000,Nåtö biologiska,9021302000662000,"Centrum, Nygatan",total,0.8174
9021302000638000,Uppgårdsvägen 10,9021302000662000,"Centrum, Nygatan",total,0.8167
9021302000608000,Övernäs skola,9021302000332000,Nåtö biologiska,total,0.8126
9021302000668000,Jomala skola södra,9021302000306000,Mariavägen vsk.,total,0.8107
9021302000668000,Jomala skola södra,9021302000308000,"Mariehamn, Bussplan",total,0.8096
9021302000308000,"Mariehamn, Bussplan",9021302000559000,Västra macken,total,0.8075
9021302000408000,Skolsvängen vsk.,9021302000189000,Jomala skola,total,0.8075
9021302000308000,"Mariehamn, Bussplan",9021302000292000,Lönnhagsvägen,total,0.8052
9021302000662000,"Centrum, Nygatan",9021302000332000,Nåtö biologiska,total,0.8038
9021302000251000,Kungsö vsk.,9021302000189000,Jomala skola,total,0.7939
9021302000193000,Järsö,9021302000659000,Norragatan,total,0.7939
9021302000308000,"Mariehamn, Bussplan",9021302000251000,Kungsö vsk.,total,0.7902
9021302000334000,Nåtö by vsk.,9021302000659000,Norragatan,total,0.7786
9021302000659000,Norragatan,9021302000017000,Bergö/Idskärsvägen vsk.,total,0.7749
9021302000189000,Jomala skola,9021302000251000,Kungsö vsk.,total,0.7734
9021302000662000,"Centrum, Nygatan",9021302000644000,Strandgränd,total,0.7666
9021302000255000,Kvarnbo,9021302000123000,Godbyhallen vsk.,total,0.7592
9021302000608000,Övernäs skola,9021302000097000,Skrakvägen,total,0.756
9021302000129000,Gottby by,9021302000189000,Jomala skola,total,0.7505
9021302000230000,Kroklund,9021302000117000,Geta centrum,total,0.7486
9021302000133000,Granholm,9021302000662000,"Centrum, Nygatan",total,0.7466
9021302000332000,Nåtö biologiska,9021302000608000,Övernäs skola,total,0.7455
9021302000662000,"Centrum, Nygatan",9021302000616000,Doktorsvägen 1A,total,0.7445
9021302000308000,"Mariehamn, Bussplan",9021302000441000,Strandnäs hotell,total,0.743
9021302000608000,Övernäs skola,9021302000133000,Granholm,total,0.7429
9021302000189000,Jomala skola,9021302000308000,"Mariehamn, Bussplan",total,0.7425
9021302000621000,Övernäsgården,9021302000662000,"Centrum, Nygatan",total,0.7377
9021302000117000,Geta centrum,9021302000123000,Godbyhallen vsk.,total,0.7375
9021302000261000,Källbo skola,9021302000322000,Mörslättsvägen vsk.,total,0.7357
9021302000125000,Godbyvägen 1285,9021302000121000,Godby högstadium,total,0.735
9021302000662000,"Centrum, Nygatan",9021302000133000,Granholm,total,0.7348
9021302000523000,Valborg,9021302000535000,Vessingsboda,total,0.7347
9021302000644000,Strandgränd,9021302000662000,"Centrum, Nygatan",total,0.733
9021302000266000,Labbnäs,9021302000123000,Godbyhallen vsk.,total,0.7311
9021302000189000,Jomala skola,9021302000129000,Gottby by,total,0.731
9021302000564000,Ytternäs skola,9021302000662000,"Centrum, Nygatan",total,0.7206
9021302000308000,"Mariehamn, Bussplan",9021302000273000,Lemböte vsk.,total,0.7202
9021302000189000,Jomala skola,9021302000224000,Kockobacka,total,0.7122
9021302000017000,Bergö/Idskärsvägen vsk.,9021302000659000,Norragatan,total,0.7122
9021302000095000,Finströms kyrka,9021302000123000,Godbyhallen vsk.,total,0.7088
9021302000608000,Övernäs skola,9021302000564000,Ytternäs skola,total,0.7084
9021302000588000,Öjvägen vsk.,9021302000189000,Jomala skola,total,0.708
9021302000585000,Ödkarby,9021302000121000,Godby högstadium,total,0.7077
9021302000662000,"Centrum, Nygatan",9021302000564000,Ytternäs skola,total,0.7068
9021302000324000,Nabben,9021302000590000,Önningeby vsk.,total,0.7068
9021302000123000,Godbyhallen vsk.,9021302000214000,Killingholm,total,0.6925
9021302000097000,Skrakvägen,9021302000608000,Övernäs skola,total,0.6914
9021302000662000,"Centrum, Nygatan",9021302000396000,Sjukhuset,total,0.6838
9021302000133000,Granholm,9021302000608000,Övernäs skola,total,0.681
9021302000125000,Godbyvägen 1285,9021302000308000,"Mariehamn, Bussplan",total,0.6773
9021302000123000,Godbyhallen vsk.,9021302000230000,Kroklund,total,0.6769
9021302000427000,Sportkila,9021302000308000,"Mariehamn, Bussplan",total,0.6753
9021302000396000,Sjukhuset,9021302000662000,"Centrum, Nygatan",total,0.6751
9021302000662000,"Centrum, Nygatan",9021302000626000,Källstigen,total,0.6748
9021302000123000,Godbyhallen vsk.,9021302000139000,Grelsby vsk.,total,0.6747
9021302000107000,Frebbenby,9021302000189000,Jomala skola,total,0.6728
9021302000412000,Slottsvägen vsk.,9021302000125000,Godbyvägen 1285,total,0.6694
9021302000125000,Godbyvägen 1285,9021302000123000,Godbyhallen vsk.,total,0.6669
9021302000123000,Godbyhallen vsk.,9021302000249000,Kungstensvägen vsk.,total,0.6626
9021302000585000,Ödkarby,9021302000261000,Källbo skola,total,0.6607
9021302000308000,"Mariehamn, Bussplan",9021302000358000,Posten,total,0.6589
9021302000189000,Jomala skola,9021302000107000,Frebbenby,total,0.6552
9021302000616000,Doktorsvägen 1A,9021302000662000,"Centrum, Nygatan",total,0.6531
9021302000523000,Valborg,9021302000362000,Prästgården,total,0.6521
9021302000662000,"Centrum, Nygatan",9021302000657000,Kyrkan,total,0.6515
9021302000358000,Posten,9021302000308000,"Mariehamn, Bussplan",total,0.6494
9021302000308000,"Mariehamn, Bussplan",9021302000412000,Slottsvägen vsk.,total,0.6493
9021302000564000,Ytternäs skola,9021302000608000,Övernäs skola,total,0.6484
9021302000121000,Godby högstadium,9021302000117000,Geta centrum,total,0.6417
9021302000123000,Godbyhallen vsk.,9021302000161000,Havsvidden vsk.,total,0.6395
9021302000191000,Jomalaby,9021302000308000,"Mariehamn, Bussplan",total,0.636
9021302000216000,Klemetsby,9021302000189000,Jomala skola,total,0.636
9021302000230000,Kroklund,9021302000266000,Labbnäs,total,0.6346
9021302000121000,Godby högstadium,9021302000266000,Labbnäs,total,0.6343
9021302000129000,Gottby by,9021302000308000,"Mariehamn, Bussplan",total,0.6331
9021302000261000,Källbo skola,9021302000326000,Nabbenvägen vsk.,total,0.6327
9021302000427000,Sportkila,9021302000125000,Godbyvägen 1285,total,0.6307
9021302000368000,Pålsböle daghem,9021302000117000,Geta centrum,total,0.6285
9021302000370000,Pålsböle Sarlings,9021302000117000,Geta centrum,total,0.6265
9021302000185000,Jomala församlingshem,9021302000308000,"Mariehamn, Bussplan",total,0.6258
9021302000370000,Pålsböle Sarlings,9021302000266000,Labbnäs,total,0.6212
9021302000308000,"Mariehamn, Bussplan",9021302000364000,Prästö,total,0.6207
9021302000368000,Pålsböle daghem,9021302000266000,Labbnäs,total,0.6189
9021302000662000,"Centrum, Nygatan",9021302000628000,Sälgstigen,total,0.6182
9021302000559000,Västra macken,9021302000308000,"Mariehamn, Bussplan",total,0.6156
9021302000308000,"Mariehamn, Bussplan",9021302000508000,Torrbolstad,total,0.6139
9021302000535000,Vessingsboda,9021302000362000,Prästgården,total,0.6137
9021302000121000,Godby högstadium,9021302000338000,Nääs,total,0.6136
9021302000453000,Stålsby,9021302000121000,Godby högstadium,total,0.6084
9021302000123000,Godbyhallen vsk.,9021302000157000,Haraldsby,total,0.6049
9021302000308000,"Mariehamn, Bussplan",9021302000129000,Gottby by,total,0.6002
9021302000121000,Godby högstadium,9021302000095000,Finströms kyrka,total,0.595
9021302000253000,Kungsövägen vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.5908
9021302000615000,Österkullagatan,9021302000445000,Strandnäs skola södra,total,0.5843
9021302000548000,Vårdö skola,9021302000296000,Lövö,total,0.583
9021302000261000,Källbo skola,9021302000338000,Nääs,total,0.5782
9021302000189000,Jomala skola,9021302000360000,Postgärdsvägen vsk.,total,0.5764
9021302000125000,Godbyvägen 1285,9021302000433000,Stenbro vsk.,total,0.5683
9021302000121000,Godby högstadium,9021302000512000,Tärnebolstad,total,0.5683
9021302000358000,Posten,9021302000662000,"Centrum, Nygatan",total,0.5667
9021302000453000,Stålsby,9021302000261000,Källbo skola,total,0.5649
9021302000123000,Godbyhallen vsk.,9021302000121000,Godby högstadium,total,0.563
9021302000308000,"Mariehamn, Bussplan",9021302000253000,Kungsövägen vsk.,total,0.5615
9021302000261000,Källbo skola,9021302000230000,Kroklund,total,0.5575
9021302000121000,Godby högstadium,9021302000447000,Strömma,total,0.5533
9021302000308000,"Mariehamn, Bussplan",9021302000378000,Rönngården,total,0.5522
9021302000306000,Mariavägen vsk.,9021302000189000,Jomala skola,total,0.5511
9021302000362000,Prästgården,9021302000557000,Västeränga,total,0.5508
9021302000117000,Geta centrum,9021302000261000,Källbo skola,total,0.5503
9021302000163000,Hellesby,9021302000668000,Jomala skola södra,total,0.5499
9021302000659000,Norragatan,9021302000137000,Granö vändplan,total,0.5496
9021302000441000,Strandnäs hotell,9021302000308000,"Mariehamn, Bussplan",total,0.5484
9021302000535000,Vessingsboda,9021302000523000,Valborg,total,0.5476
9021302000029000,Björkuddsvägen vsk.,9021302000189000,Jomala skola,total,0.5474
9021302000121000,Godby högstadium,9021302000125000,Godbyvägen 1285,total,0.547
9021302000261000,Källbo skola,9021302000139000,Grelsby vsk.,total,0.544
9021302000662000,"Centrum, Nygatan",9021302000292000,Lönnhagsvägen,total,0.543
9021302000266000,Labbnäs,9021302000261000,Källbo skola,total,0.54
9021302000035000,Bo-Bil,9021302000308000,"Mariehamn, Bussplan",total,0.5369
9021302000189000,Jomala skola,9021302000306000,Mariavägen vsk.,total,0.5367
9021302000668000,Jomala skola södra,9021302000163000,Hellesby,total,0.5357
9021302000662000,"Centrum, Nygatan",9021302000271000,Langnäs vändplan,total,0.5325
9021302000189000,Jomala skola,9021302000577000,Ängösundsvägen vsk.,total,0.5309
9021302000189000,Jomala skola,9021302000245000,Kummelören,total,0.5284
9021302000435000,Storby,9021302000075000,Eckerö färjterminal,total,0.528
9021302000662000,"Centrum, Nygatan",9021302000615000,Österkullagatan,total,0.5251
9021302000261000,Källbo skola,9021302000447000,Strömma,total,0.525
9021302000095000,Finströms kyrka,9021302000261000,Källbo skola,total,0.524
9021302000125000,Godbyvägen 1285,9021302000614000,Kulla sund,total,0.5226
9021302000308000,"Mariehamn, Bussplan",9021302000451000,Strömsnäs,total,0.5221
9021302000261000,Källbo skola,9021302000512000,Tärnebolstad,total,0.5213
9021302000255000,Kvarnbo,9021302000308000,"Mariehamn, Bussplan",total,0.5208
9021302000662000,"Centrum, Nygatan",9021302000358000,Posten,total,0.5159
9021302000075000,Eckerö färjterminal,9021302000435000,Storby,total,0.5147
9021302000207000,Kattby,9021302000308000,"Mariehamn, Bussplan",total,0.5141
9021302000189000,Jomala skola,9021302000222000,Knutsbodavägen vsk.,total,0.5091
9021302000224000,Kockobacka,9021302000189000,Jomala skola,total,0.5079
9021302000508000,Torrbolstad,9021302000123000,Godbyhallen vsk.,total,0.5078
9021302000137000,Granö vändplan,9021302000659000,Norragatan,total,0.5052
9021302000412000,Slottsvägen vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.5016
9021302000360000,Postgärdsvägen vsk.,9021302000189000,Jomala skola,total,0.4969
9021302000189000,Jomala skola,9021302000007000,Baltic,total,0.49
9021302000273000,Lemböte vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.4899
9021302000308000,"Mariehamn, Bussplan",9021302000207000,Kattby,total,0.4892
9021302000659000,Norragatan,9021302000332000,Nåtö biologiska,total,0.4841
9021302000261000,Källbo skola,9021302000249000,Kungstensvägen vsk.,total,0.4818
9021302000662000,"Centrum, Nygatan",9021302000423000,Lervik,total,0.4799
9021302000628000,Sälgstigen,9021302000662000,"Centrum, Nygatan",total,0.4798
9021302000364000,Prästö,9021302000308000,"Mariehamn, Bussplan",total,0.4795
9021302000535000,Vessingsboda,9021302000308000,"Mariehamn, Bussplan",total,0.4772
9021302000606000,Överbyvägen vsk.,9021302000668000,Jomala skola södra,total,0.4771
9021302000322000,Mörslättsvägen vsk.,9021302000123000,Godbyhallen vsk.,total,0.4765
9021302000261000,Källbo skola,9021302000161000,Havsvidden vsk.,total,0.4708
9021302000523000,Valborg,9021302000557000,Västeränga,total,0.4705
9021302000189000,Jomala skola,9021302000141000,Gölby,total,0.4685
9021302000292000,Lönnhagsvägen,9021302000662000,"Centrum, Nygatan",total,0.4664
9021302000308000,"Mariehamn, Bussplan",9021302000214000,Killingholm,total,0.4656
9021302000668000,Jomala skola södra,9021302000606000,Överbyvägen vsk.,total,0.4647
9021302000626000,Källstigen,9021302000662000,"Centrum, Nygatan",total,0.4568
9021302000429000,Torget,9021302000590000,Önningeby vsk.,total,0.4529
9021302000189000,Jomala skola,9021302000668000,Jomala skola södra,total,0.4521
9021302000662000,"Centrum, Nygatan",9021302000625000,Musikinstitutet,total,0.452
9021302000659000,Norragatan,9021302000097000,Skrakvägen,total,0.4502
9021302000308000,"Mariehamn, Bussplan",9021302000031000,Björkängsvägen vsk.,total,0.4499
9021302000362000,Prästgården,9021302000486000,Södra Flaka,total,0.4483
9021302000332000,Nåtö biologiska,9021302000659000,Norragatan,total,0.444
9021302000590000,Önningeby vsk.,9021302000324000,Nabben,total,0.4429
9021302000659000,Norragatan,9021302000133000,Granholm,total,0.4426
9021302000668000,Jomala skola södra,9021302000189000,Jomala skola,total,0.4405
9021302000370000,Pålsböle Sarlings,9021302000308000,"Mariehamn, Bussplan",total,0.4389
9021302000296000,Lövö,9021302000548000,Vårdö skola,total,0.4385
9021302000121000,Godby högstadium,9021302000525000,Vandö,total,0.4379
9021302000308000,"Mariehamn, Bussplan",9021302000433000,Stenbro vsk.,total,0.4371
9021302000435000,Storby,9021302000668000,Jomala skola södra,total,0.4359
9021302000123000,Godbyhallen vsk.,9021302000585000,Ödkarby,total,0.4357
9021302000189000,Jomala skola,9021302000490000,Södra Svinövägen vsk.,total,0.433
9021302000421000,Solberget södra,9021302000662000,"Centrum, Nygatan",total,0.4327
9021302000392000,Savoy,9021302000590000,Önningeby vsk.,total,0.4312
9021302000125000,Godbyvägen 1285,9021302000364000,Prästö,total,0.4282
9021302000433000,Stenbro vsk.,9021302000125000,Godbyvägen 1285,total,0.4271
9021302000123000,Godbyhallen vsk.,9021302000125000,Godbyvägen 1285,total,0.4266
9021302000668000,Jomala skola södra,9021302000435000,Storby,total,0.4246
9021302000659000,Norragatan,9021302000564000,Ytternäs skola,total,0.4219
9021302000214000,Killingholm,9021302000123000,Godbyhallen vsk.,total,0.4178
9021302000362000,Prästgården,9021302000523000,Valborg,total,0.4177
9021302000123000,Godbyhallen vsk.,9021302000039000,Bolstaholms vsk.,total,0.4128
9021302000097000,Skrakvägen,9021302000659000,Norragatan,total,0.4118
9021302000121000,Godby högstadium,9021302000497000,Tjudö midsommarstång,total,0.4108
9021302000326000,Nabbenvägen vsk.,9021302000123000,Godbyhallen vsk.,total,0.4102
9021302000378000,Rönngården,9021302000308000,"Mariehamn, Bussplan",total,0.4077
9021302000324000,Nabben,9021302000029000,Björkuddsvägen vsk.,total,0.4071
9021302000392000,Savoy,9021302000115000,GE-huset,total,0.4065
9021302000271000,Langnäs vändplan,9021302000662000,"Centrum, Nygatan",total,0.4057
9021302000133000,Granholm,9021302000659000,Norragatan,total,0.4056
9021302000107000,Frebbenby,9021302000308000,"Mariehamn, Bussplan",total,0.4055
9021302000121000,Godby högstadium,9021302000322000,Mörslättsvägen vsk.,total,0.4052
9021302000308000,"Mariehamn, Bussplan",9021302000157000,Haraldsby,total,0.404
9021302000189000,Jomala skola,9021302000380000,Rörstorp,total,0.404
9021302000141000,Gölby,9021302000189000,Jomala skola,total,0.4039
9021302000259000,Källarvägen,9021302000668000,Jomala skola södra,total,0.4035
9021302000577000,Ängösundsvägen vsk.,9021302000189000,Jomala skola,total,0.4008
9021302000668000,Jomala skola södra,9021302000259000,Källarvägen,total,0.397
9021302000261000,Källbo skola,9021302000525000,Vandö,total,0.3968
9021302000368000,Pålsböle daghem,9021302000308000,"Mariehamn, Bussplan",total,0.3946
9021302000678000,Långnäs hamn,9021302000308000,"Mariehamn, Bussplan",total,0.3933
9021302000308000,"Mariehamn, Bussplan",9021302000125000,Godbyvägen 1285,total,0.3931
9021302000608000,Övernäs skola,9021302000271000,Langnäs vändplan,total,0.3931
9021302000614000,Kulla sund,9021302000125000,Godbyvägen 1285,total,0.3928
9021302000557000,Västeränga,9021302000362000,Prästgården,total,0.3925
9021302000308000,"Mariehamn, Bussplan",9021302000035000,Bo-Bil,total,0.3918
9021302000308000,"Mariehamn, Bussplan",9021302000107000,Frebbenby,total,0.3863
9021302000564000,Ytternäs skola,9021302000659000,Norragatan,total,0.3862
